TimeStamp;NodeID;NodeCount;SF;WorkerCount;Table name;time in ms;size in byte;speed;comment
1404023746832;1;1;10.0;24;ALL#worker13;processdWorkUnits;81740;processdWorkUnits/s;506;;
1404023746832;1;1;10.0;24;ALL#worker14;processdWorkUnits;77580;processdWorkUnits/s;480;;
1404023746832;1;1;10.0;24;ALL#worker15;processdWorkUnits;78799;processdWorkUnits/s;488;;
1404023746832;1;1;10.0;24;ALL#worker16;processdWorkUnits;79418;processdWorkUnits/s;492;;
1404023746832;1;1;10.0;24;ALL#worker17;processdWorkUnits;76065;processdWorkUnits/s;471;;
1404023746832;1;1;10.0;24;ALL#worker18;processdWorkUnits;78118;processdWorkUnits/s;484;;
1404023746832;1;1;10.0;24;ALL#worker19;processdWorkUnits;79697;processdWorkUnits/s;494;;
1404023746832;1;1;10.0;24;ALL#worker2;processdWorkUnits;77651;processdWorkUnits/s;481;;
1404023746832;1;1;10.0;24;ALL#worker20;processdWorkUnits;80091;processdWorkUnits/s;496;;
1404023746832;1;1;10.0;24;ALL#worker21;processdWorkUnits;80800;processdWorkUnits/s;500;;
1404023746832;1;1;10.0;24;ALL#worker22;processdWorkUnits;79850;processdWorkUnits/s;495;;
1404023746832;1;1;10.0;24;ALL#worker23;processdWorkUnits;83364;processdWorkUnits/s;516;;
1404023746832;1;1;10.0;24;ALL#worker3;processdWorkUnits;78501;processdWorkUnits/s;486;;
1404023746832;1;1;10.0;24;ALL#worker4;processdWorkUnits;74673;processdWorkUnits/s;462;;
1404023746832;1;1;10.0;24;ALL#worker5;processdWorkUnits;76180;processdWorkUnits/s;472;;
1404023746832;1;1;10.0;24;ALL#worker6;processdWorkUnits;80488;processdWorkUnits/s;498;;
1404023746832;1;1;10.0;24;ALL#worker7;processdWorkUnits;81379;processdWorkUnits/s;504;;
1404023746832;1;1;10.0;24;ALL#worker8;processdWorkUnits;77964;processdWorkUnits/s;483;;
1404023746832;1;1;10.0;24;ALL#worker9;processdWorkUnits;80626;processdWorkUnits/s;499;;
1404023746832;1;1;10.0;24;customer;735;42886343;55.6 MiB/s;;
1404023746832;1;1;10.0;24;customer_address;194;16810402;82.6 MiB/s;;
1404023746832;1;1;10.0;24;customer_demographics;1546;77751617;48.0 MiB/s;;
1404023746832;1;1;10.0;24;date_dim;875;15495369;16.9 MiB/s;;
1404023746832;1;1;10.0;24;household_demographics;3;154838;49.2 MiB/s;;
1404023746832;1;1;10.0;24;income_band;3;407;132.5 KiB/s;;
1404023746832;1;1;10.0;24;inventory;61538;3362623148;52.1 MiB/s;;
1404023746832;1;1;10.0;24;item;89;15437137;165.4 MiB/s;;
1404023746832;1;1;10.0;24;item_marketprices;148;12261988;79.0 MiB/s;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;processdWorkUnits;79049;processdWorkUnits/s;490;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;processdWorkUnits;79479;processdWorkUnits/s;492;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;processdWorkUnits;74982;processdWorkUnits/s;464;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;processdWorkUnits;79039;processdWorkUnits/s;489;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;processdWorkUnits;79421;processdWorkUnits/s;492;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;processdWorkUnits;81740;processdWorkUnits/s;506;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;processdWorkUnits;77580;processdWorkUnits/s;480;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;processdWorkUnits;78799;processdWorkUnits/s;488;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;processdWorkUnits;79418;processdWorkUnits/s;492;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;processdWorkUnits;76065;processdWorkUnits/s;471;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;processdWorkUnits;78118;processdWorkUnits/s;484;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;processdWorkUnits;79697;processdWorkUnits/s;494;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;processdWorkUnits;77651;processdWorkUnits/s;481;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;processdWorkUnits;80091;processdWorkUnits/s;496;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;processdWorkUnits;80800;processdWorkUnits/s;500;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;processdWorkUnits;79850;processdWorkUnits/s;495;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;processdWorkUnits;83364;processdWorkUnits/s;516;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;processdWorkUnits;78501;processdWorkUnits/s;486;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;processdWorkUnits;74673;processdWorkUnits/s;462;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;processdWorkUnits;76180;processdWorkUnits/s;472;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;processdWorkUnits;80488;processdWorkUnits/s;498;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;processdWorkUnits;81379;processdWorkUnits/s;504;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;processdWorkUnits;77964;processdWorkUnits/s;483;;
1404023746832;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;processdWorkUnits;80626;processdWorkUnits/s;499;;
1404023746832;1;1;10.0;24;product_reviews;3008;209928338;66.6 MiB/s;;
1404023746832;1;1;10.0;24;promotion;5;266333;50.8 MiB/s;;
1404023746832;1;1;10.0;24;reason;5;15448;2.9 MiB/s;;
1404023746832;1;1;10.0;24;ship_mode;3;1197;389.6 KiB/s;;
1404023746832;1;1;10.0;24;store;4;9622;2.3 MiB/s;;
1404023746832;1;1;10.0;24;store_returns;1102;69994811;60.6 MiB/s;;
1404023746832;1;1;10.0;24;store_sales;21799;1424884954;62.3 MiB/s;;
1404023746832;1;1;10.0;24;time_dim;29;6479789;213.1 MiB/s;;
1404023746832;1;1;10.0;24;warehouse;4;1299;317.1 KiB/s;;
1404023746832;1;1;10.0;24;web_clickstreams;37700;2469032036;62.5 MiB/s;;
1404023746832;1;1;10.0;24;web_page;7;52951;7.2 MiB/s;;
1404023746832;1;1;10.0;24;web_returns;1142;85375147;71.3 MiB/s;;
1404023746832;1;1;10.0;24;web_sales;31338;2056139560;62.6 MiB/s;;
1404038541232;1;1;40.0;24;ALL;604806;39699137436;62.6 MiB/s;;
1404038541232;1;1;40.0;24;ALL#worker0;processdWorkUnits;214484;processdWorkUnits/s;354;;
1404038541232;1;1;40.0;24;ALL#worker1;processdWorkUnits;219220;processdWorkUnits/s;362;;
1404038541232;1;1;40.0;24;ALL#worker10;processdWorkUnits;218722;processdWorkUnits/s;361;;
1404038541232;1;1;40.0;24;ALL#worker11;processdWorkUnits;218770;processdWorkUnits/s;361;;
1404038541232;1;1;40.0;24;ALL#worker12;processdWorkUnits;220063;processdWorkUnits/s;363;;
1404038541232;1;1;40.0;24;ALL#worker13;processdWorkUnits;218437;processdWorkUnits/s;361;;
1404038541232;1;1;40.0;24;ALL#worker14;processdWorkUnits;215370;processdWorkUnits/s;356;;
1404038541232;1;1;40.0;24;ALL#worker15;processdWorkUnits;210542;processdWorkUnits/s;348;;
1404038541232;1;1;40.0;24;ALL#worker16;processdWorkUnits;205060;processdWorkUnits/s;339;;
1404038541232;1;1;40.0;24;ALL#worker17;processdWorkUnits;223334;processdWorkUnits/s;369;;
1404038541232;1;1;40.0;24;ALL#worker18;processdWorkUnits;221456;processdWorkUnits/s;366;;
1404038541232;1;1;40.0;24;ALL#worker19;processdWorkUnits;216603;processdWorkUnits/s;358;;
1404038541232;1;1;40.0;24;ALL#worker2;processdWorkUnits;221756;processdWorkUnits/s;366;;
1404038541232;1;1;40.0;24;ALL#worker20;processdWorkUnits;201328;processdWorkUnits/s;332;;
1404038541232;1;1;40.0;24;ALL#worker21;processdWorkUnits;210109;processdWorkUnits/s;347;;
1404038541232;1;1;40.0;24;ALL#worker22;processdWorkUnits;219955;processdWorkUnits/s;363;;
1404038541232;1;1;40.0;24;ALL#worker23;processdWorkUnits;219904;processdWorkUnits/s;363;;
1404038541232;1;1;40.0;24;ALL#worker3;processdWorkUnits;213762;processdWorkUnits/s;353;;
1404038541232;1;1;40.0;24;ALL#worker4;processdWorkUnits;210048;processdWorkUnits/s;347;;
1404038541232;1;1;40.0;24;ALL#worker5;processdWorkUnits;210437;processdWorkUnits/s;347;;
1404038541232;1;1;40.0;24;ALL#worker6;processdWorkUnits;213428;processdWorkUnits/s;352;;
1404038541232;1;1;40.0;24;ALL#worker7;processdWorkUnits;219806;processdWorkUnits/s;363;;
1404038541232;1;1;40.0;24;ALL#worker8;processdWorkUnits;221605;processdWorkUnits/s;366;;
1404038541232;1;1;40.0;24;ALL#worker9;processdWorkUnits;217161;processdWorkUnits/s;359;;
1404038541232;1;1;40.0;24;customer;1449;87094153;57.3 MiB/s;;
1404038541232;1;1;40.0;24;customer_address;436;33730653;73.8 MiB/s;;
1404038541232;1;1;40.0;24;customer_demographics;1227;77751617;60.4 MiB/s;;
1404038541232;1;1;40.0;24;date_dim;818;15411665;18.0 MiB/s;;
1404038541232;1;1;40.0;24;household_demographics;3;154838;49.2 MiB/s;;
1404038541232;1;1;40.0;24;income_band;3;407;132.5 KiB/s;;
1404038541232;1;1;40.0;24;inventory;147095;9170238014;59.5 MiB/s;;
1404038541232;1;1;40.0;24;item;355;32631730;87.7 MiB/s;;
1404038541232;1;1;40.0;24;item_marketprices;305;24766310;77.4 MiB/s;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;processdWorkUnits;214484;processdWorkUnits/s;354;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;processdWorkUnits;219220;processdWorkUnits/s;362;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;processdWorkUnits;218722;processdWorkUnits/s;361;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;processdWorkUnits;218770;processdWorkUnits/s;361;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;processdWorkUnits;220063;processdWorkUnits/s;363;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;processdWorkUnits;218437;processdWorkUnits/s;361;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;processdWorkUnits;215370;processdWorkUnits/s;356;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;processdWorkUnits;210542;processdWorkUnits/s;348;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;processdWorkUnits;205060;processdWorkUnits/s;339;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;processdWorkUnits;223334;processdWorkUnits/s;369;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;processdWorkUnits;221456;processdWorkUnits/s;366;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;processdWorkUnits;216603;processdWorkUnits/s;358;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;processdWorkUnits;221756;processdWorkUnits/s;366;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;processdWorkUnits;201328;processdWorkUnits/s;332;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;processdWorkUnits;210109;processdWorkUnits/s;347;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;processdWorkUnits;219955;processdWorkUnits/s;363;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;processdWorkUnits;219904;processdWorkUnits/s;363;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;processdWorkUnits;213762;processdWorkUnits/s;353;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;processdWorkUnits;210048;processdWorkUnits/s;347;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;processdWorkUnits;210437;processdWorkUnits/s;347;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;processdWorkUnits;213428;processdWorkUnits/s;352;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;processdWorkUnits;219806;processdWorkUnits/s;363;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;processdWorkUnits;221605;processdWorkUnits/s;366;;
1404038541232;1;1;40.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;processdWorkUnits;217161;processdWorkUnits/s;359;;
1404038541232;1;1;40.0;24;product_reviews;6550;441032425;64.2 MiB/s;;
1404038541232;1;1;40.0;24;promotion;6;279638;44.4 MiB/s;;
1404038541232;1;1;40.0;24;reason;3;23437;7.5 MiB/s;;
1404038541232;1;1;40.0;24;ship_mode;3;1197;389.6 KiB/s;;
1404038541232;1;1;40.0;24;store;5;19203;3.7 MiB/s;;
1404038541232;1;1;40.0;24;store_returns;5519;339015958;58.6 MiB/s;;
1404038541232;1;1;40.0;24;store_sales;103810;6950062769;63.8 MiB/s;;
1404038541232;1;1;40.0;24;time_dim;100;6479789;61.8 MiB/s;;
1404038541232;1;1;40.0;24;warehouse;4;1718;419.4 KiB/s;;
1404038541232;1;1;40.0;24;web_clickstreams;182617;12099799500;63.2 MiB/s;;
1404038541232;1;1;40.0;24;web_page;49;80422;1.6 MiB/s;;
1404038541232;1;1;40.0;24;web_returns;6592;415480950;60.1 MiB/s;;
1404038541232;1;1;40.0;24;web_sales;147815;10005071736;64.6 MiB/s;;
1404069724573;1;1;25.0;24;ALL;389498;24847706845;60.8 MiB/s;;
1404069724573;1;1;25.0;24;ALL#worker0;processdWorkUnits;159424;processdWorkUnits/s;409;;
1404069724573;1;1;25.0;24;ALL#worker1;processdWorkUnits;150991;processdWorkUnits/s;387;;
1404069724573;1;1;25.0;24;ALL#worker10;processdWorkUnits;154799;processdWorkUnits/s;397;;
1404069724573;1;1;25.0;24;ALL#worker11;processdWorkUnits;159961;processdWorkUnits/s;410;;
1404069724573;1;1;25.0;24;ALL#worker12;processdWorkUnits;158177;processdWorkUnits/s;406;;
1404069724573;1;1;25.0;24;ALL#worker13;processdWorkUnits;156751;processdWorkUnits/s;402;;
1404069724573;1;1;25.0;24;ALL#worker14;processdWorkUnits;157797;processdWorkUnits/s;405;;
1404069724573;1;1;25.0;24;ALL#worker15;processdWorkUnits;166476;processdWorkUnits/s;427;;
1404069724573;1;1;25.0;24;ALL#worker16;processdWorkUnits;164489;processdWorkUnits/s;422;;
1404069724573;1;1;25.0;24;ALL#worker17;processdWorkUnits;154642;processdWorkUnits/s;397;;
1404069724573;1;1;25.0;24;ALL#worker18;processdWorkUnits;158400;processdWorkUnits/s;406;;
1404069724573;1;1;25.0;24;ALL#worker19;processdWorkUnits;163560;processdWorkUnits/s;419;;
1404069724573;1;1;25.0;24;ALL#worker2;processdWorkUnits;156304;processdWorkUnits/s;401;;
1404069724573;1;1;25.0;24;ALL#worker20;processdWorkUnits;151942;processdWorkUnits/s;390;;
1404069724573;1;1;25.0;24;ALL#worker21;processdWorkUnits;161138;processdWorkUnits/s;413;;
1404069724573;1;1;25.0;24;ALL#worker22;processdWorkUnits;150035;processdWorkUnits/s;385;;
1404069724573;1;1;25.0;24;ALL#worker23;processdWorkUnits;148564;processdWorkUnits/s;381;;
1404069724573;1;1;25.0;24;ALL#worker3;processdWorkUnits;164705;processdWorkUnits/s;422;;
1404069724573;1;1;25.0;24;ALL#worker4;processdWorkUnits;152565;processdWorkUnits/s;391;;
1404069724573;1;1;25.0;24;ALL#worker5;processdWorkUnits;160621;processdWorkUnits/s;412;;
1404069724573;1;1;25.0;24;ALL#worker6;processdWorkUnits;155552;processdWorkUnits/s;399;;
1404069724573;1;1;25.0;24;ALL#worker7;processdWorkUnits;164961;processdWorkUnits/s;423;;
1404069724573;1;1;25.0;24;ALL#worker8;processdWorkUnits;158334;processdWorkUnits/s;406;;
1404069724573;1;1;25.0;24;ALL#worker9;processdWorkUnits;159109;processdWorkUnits/s;408;;
1404069724573;1;1;25.0;24;customer;1210;69021217;54.4 MiB/s;;
1404069724573;1;1;25.0;24;customer_address;337;26640723;75.4 MiB/s;;
1404069724573;1;1;25.0;24;customer_demographics;1234;77751617;60.1 MiB/s;;
1404069724573;1;1;25.0;24;date_dim;864;15495369;17.1 MiB/s;;
1404069724573;1;1;25.0;24;household_demographics;3;154838;49.2 MiB/s;;
1404069724573;1;1;25.0;24;income_band;3;407;132.5 KiB/s;;
1404069724573;1;1;25.0;24;inventory;115913;6729969732;55.4 MiB/s;;
1404069724573;1;1;25.0;24;item;212;25093899;112.9 MiB/s;;
1404069724573;1;1;25.0;24;item_marketprices;246;19487983;75.5 MiB/s;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;processdWorkUnits;159424;processdWorkUnits/s;409;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;processdWorkUnits;150991;processdWorkUnits/s;387;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;processdWorkUnits;154799;processdWorkUnits/s;397;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;processdWorkUnits;159961;processdWorkUnits/s;410;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;processdWorkUnits;158177;processdWorkUnits/s;406;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;processdWorkUnits;156751;processdWorkUnits/s;402;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;processdWorkUnits;157797;processdWorkUnits/s;405;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;processdWorkUnits;166476;processdWorkUnits/s;427;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;processdWorkUnits;164489;processdWorkUnits/s;422;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;processdWorkUnits;154642;processdWorkUnits/s;397;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;processdWorkUnits;158400;processdWorkUnits/s;406;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;processdWorkUnits;163560;processdWorkUnits/s;419;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;processdWorkUnits;156304;processdWorkUnits/s;401;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;processdWorkUnits;151942;processdWorkUnits/s;390;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;processdWorkUnits;161138;processdWorkUnits/s;413;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;processdWorkUnits;150035;processdWorkUnits/s;385;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;processdWorkUnits;148564;processdWorkUnits/s;381;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;processdWorkUnits;164705;processdWorkUnits/s;422;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;processdWorkUnits;152565;processdWorkUnits/s;391;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;processdWorkUnits;160621;processdWorkUnits/s;412;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;processdWorkUnits;155552;processdWorkUnits/s;399;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;processdWorkUnits;164961;processdWorkUnits/s;423;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;processdWorkUnits;158334;processdWorkUnits/s;406;;
1404069724573;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;processdWorkUnits;159109;processdWorkUnits/s;408;;
1404069724573;1;1;25.0;24;product_reviews;5194;340983273;62.6 MiB/s;;
1404069724573;1;1;25.0;24;promotion;7;355479;48.4 MiB/s;;
1404069724573;1;1;25.0;24;reason;5;20909;4.0 MiB/s;;
1404069724573;1;1;25.0;24;ship_mode;3;1197;389.6 KiB/s;;
1404069724573;1;1;25.0;24;store;5;15230;2.9 MiB/s;;
1404069724573;1;1;25.0;24;store_returns;3035;200442818;63.0 MiB/s;;
1404069724573;1;1;25.0;24;store_sales;61577;4093013489;63.4 MiB/s;;
1404069724573;1;1;25.0;24;time_dim;83;6335671;72.8 MiB/s;;
1404069724573;1;1;25.0;24;warehouse;4;1611;393.3 KiB/s;;
1404069724573;1;1;25.0;24;web_clickstreams;106167;7098903754;63.8 MiB/s;;
1404069724573;1;1;25.0;24;web_page;8;71085;8.5 MiB/s;;
1404069724573;1;1;25.0;24;web_returns;3767;244678779;61.9 MiB/s;;
1404069724573;1;1;25.0;24;web_sales;89557;5899258458;62.8 MiB/s;;
1404103907516;1;1;1.0;24;ALL;18385;1086683017;56.4 MiB/s;;
1404103907516;1;1;1.0;24;ALL#worker0;processdWorkUnits;10207;processdWorkUnits/s;556;;
1404103907516;1;1;1.0;24;ALL#worker1;processdWorkUnits;12069;processdWorkUnits/s;657;;
1404103907516;1;1;1.0;24;ALL#worker10;processdWorkUnits;11350;processdWorkUnits/s;618;;
1404103907516;1;1;1.0;24;ALL#worker11;processdWorkUnits;9991;processdWorkUnits/s;544;;
1404103907516;1;1;1.0;24;ALL#worker12;processdWorkUnits;10411;processdWorkUnits/s;567;;
1404103907516;1;1;1.0;24;ALL#worker13;processdWorkUnits;11616;processdWorkUnits/s;632;;
1404103907516;1;1;1.0;24;ALL#worker14;processdWorkUnits;11021;processdWorkUnits/s;600;;
1404103907516;1;1;1.0;24;ALL#worker15;processdWorkUnits;9426;processdWorkUnits/s;513;;
1404103907516;1;1;1.0;24;ALL#worker16;processdWorkUnits;10285;processdWorkUnits/s;560;;
1404103907516;1;1;1.0;24;ALL#worker17;processdWorkUnits;12079;processdWorkUnits/s;658;;
1404103907516;1;1;1.0;24;ALL#worker18;processdWorkUnits;11078;processdWorkUnits/s;603;;
1404103907516;1;1;1.0;24;ALL#worker19;processdWorkUnits;11126;processdWorkUnits/s;606;;
1404103907516;1;1;1.0;24;ALL#worker2;processdWorkUnits;12989;processdWorkUnits/s;708;;
1404103907516;1;1;1.0;24;ALL#worker20;processdWorkUnits;10279;processdWorkUnits/s;560;;
1404103907516;1;1;1.0;24;ALL#worker21;processdWorkUnits;10020;processdWorkUnits/s;546;;
1404103907516;1;1;1.0;24;ALL#worker22;processdWorkUnits;11778;processdWorkUnits/s;641;;
1404103907516;1;1;1.0;24;ALL#worker23;processdWorkUnits;10120;processdWorkUnits/s;551;;
1404103907516;1;1;1.0;24;ALL#worker3;processdWorkUnits;11553;processdWorkUnits/s;629;;
1404103907516;1;1;1.0;24;ALL#worker4;processdWorkUnits;12146;processdWorkUnits/s;662;;
1404103907516;1;1;1.0;24;ALL#worker5;processdWorkUnits;10539;processdWorkUnits/s;574;;
1404103907516;1;1;1.0;24;ALL#worker6;processdWorkUnits;10052;processdWorkUnits/s;547;;
1404103907516;1;1;1.0;24;ALL#worker7;processdWorkUnits;10143;processdWorkUnits/s;552;;
1404103907516;1;1;1.0;24;ALL#worker8;processdWorkUnits;13347;processdWorkUnits/s;727;;
1404103907516;1;1;1.0;24;ALL#worker9;processdWorkUnits;12494;processdWorkUnits/s;680;;
1404103907516;1;1;1.0;24;customer;248;13633355;52.4 MiB/s;;
1404103907516;1;1;1.0;24;customer_address;44;5289727;114.7 MiB/s;;
1404103907516;1;1;1.0;24;customer_demographics;1338;77751617;55.4 MiB/s;;
1404103907516;1;1;1.0;24;date_dim;879;15495369;16.8 MiB/s;;
1404103907516;1;1;1.0;24;household_demographics;4;124527;29.7 MiB/s;;
1404103907516;1;1;1.0;24;income_band;3;407;132.5 KiB/s;;
1404103907516;1;1;1.0;24;inventory;7732;429236150;52.9 MiB/s;;
1404103907516;1;1;1.0;24;item;73;3160947;41.3 MiB/s;;
1404103907516;1;1;1.0;24;item_marketprices;28;3772891;128.5 MiB/s;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;processdWorkUnits;10207;processdWorkUnits/s;556;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;processdWorkUnits;12069;processdWorkUnits/s;657;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;processdWorkUnits;11350;processdWorkUnits/s;618;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;processdWorkUnits;9991;processdWorkUnits/s;544;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;processdWorkUnits;10411;processdWorkUnits/s;567;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;processdWorkUnits;11616;processdWorkUnits/s;632;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;processdWorkUnits;11021;processdWorkUnits/s;600;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;processdWorkUnits;9426;processdWorkUnits/s;513;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;processdWorkUnits;10285;processdWorkUnits/s;560;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;processdWorkUnits;12079;processdWorkUnits/s;658;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;processdWorkUnits;11078;processdWorkUnits/s;603;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;processdWorkUnits;11126;processdWorkUnits/s;606;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;processdWorkUnits;12989;processdWorkUnits/s;708;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;processdWorkUnits;10279;processdWorkUnits/s;560;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;processdWorkUnits;10020;processdWorkUnits/s;546;;
1404103907516;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;processdWorkUnits;11778;processdWorkUnits/s;641;;
